"Name","State","Notes","User","Tags","Created","Runtime","Sweep","Commit","Description","Hostname","GitHub","GPU Count","GPU Type","End Time","Updated","Job Type","Group","ID","adversarial_args.attack_env.attack","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","aggregator_args.sentinel_loss_threshold","aggregator_args.sentinelglobal_active_round","attack_env.attack","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","Global Trust 192.168.50.10:46608","Global Trust 192.168.50.10:46618","Global Trust 192.168.50.10:46628","Global Trust 192.168.50.10:46638","Global Trust 192.168.50.10:46648","Global Trust 192.168.50.10:46658","Global Trust 192.168.50.10:46668","Global Trust 192.168.50.10:46678","Global Trust 192.168.50.10:46688","Global Trust 192.168.50.11:46609","Global Trust 192.168.50.11:46619","Global Trust 192.168.50.11:46629","Global Trust 192.168.50.11:46639","Global Trust 192.168.50.11:46649","Global Trust 192.168.50.11:46659","Global Trust 192.168.50.11:46669","Global Trust 192.168.50.11:46679","Global Trust 192.168.50.11:46689","Global Trust 192.168.50.2:46600","Global Trust 192.168.50.2:46610","Global Trust 192.168.50.2:46620","Global Trust 192.168.50.2:46630","Global Trust 192.168.50.2:46640","Global Trust 192.168.50.2:46650","Global Trust 192.168.50.2:46660","Global Trust 192.168.50.2:46670","Global Trust 192.168.50.2:46680","Global Trust 192.168.50.3:46601","Global Trust 192.168.50.3:46611","Global Trust 192.168.50.3:46621","Global Trust 192.168.50.3:46631","Global Trust 192.168.50.3:46641","Global Trust 192.168.50.3:46651","Global Trust 192.168.50.3:46661","Global Trust 192.168.50.3:46671","Global Trust 192.168.50.3:46681","Global Trust 192.168.50.4:46602","Global Trust 192.168.50.4:46612","Global Trust 192.168.50.4:46622","Global Trust 192.168.50.4:46632","Global Trust 192.168.50.4:46642","Global Trust 192.168.50.4:46652","Global Trust 192.168.50.4:46662","Global Trust 192.168.50.4:46672","Global Trust 192.168.50.4:46682","Global Trust 192.168.50.5:46603","Global Trust 192.168.50.5:46613","Global Trust 192.168.50.5:46623","Global Trust 192.168.50.5:46633","Global Trust 192.168.50.5:46643","Global Trust 192.168.50.5:46653","Global Trust 192.168.50.5:46663","Global Trust 192.168.50.5:46673","Global Trust 192.168.50.5:46683","Global Trust 192.168.50.6:46604","Global Trust 192.168.50.6:46614","Global Trust 192.168.50.6:46624","Global Trust 192.168.50.6:46634","Global Trust 192.168.50.6:46644","Global Trust 192.168.50.6:46654","Global Trust 192.168.50.6:46664","Global Trust 192.168.50.6:46674","Global Trust 192.168.50.6:46684","Global Trust 192.168.50.7:46605","Global Trust 192.168.50.7:46615","Global Trust 192.168.50.7:46625","Global Trust 192.168.50.7:46635","Global Trust 192.168.50.7:46645","Global Trust 192.168.50.7:46655","Global Trust 192.168.50.7:46665","Global Trust 192.168.50.7:46675","Global Trust 192.168.50.7:46685","Global Trust 192.168.50.8:46606","Global Trust 192.168.50.8:46616","Global Trust 192.168.50.8:46626","Global Trust 192.168.50.8:46636","Global Trust 192.168.50.8:46646","Global Trust 192.168.50.8:46656","Global Trust 192.168.50.8:46666","Global Trust 192.168.50.8:46676","Global Trust 192.168.50.8:46686","Global Trust 192.168.50.9:46607","Global Trust 192.168.50.9:46617","Global Trust 192.168.50.9:46627","Global Trust 192.168.50.9:46637","Global Trust 192.168.50.9:46647","Global Trust 192.168.50.9:46657","Global Trust 192.168.50.9:46667","Global Trust 192.168.50.9:46677","Global Trust 192.168.50.9:46687","Round","Test/ASR-backdoor","Test/ASR-targeted","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Train/Accuracy","Train/F1Score","Train/Loss","Train/Precision","Train/Recall","TrainEpoch/Accuracy","TrainEpoch/F1Score","TrainEpoch/Precision","TrainEpoch/Recall","Validation/Accuracy","Validation/F1Score","Validation/Loss","Validation/Precision","Validation/Recall","ValidationEpoch/Accuracy","ValidationEpoch/F1Score","ValidationEpoch/Precision","ValidationEpoch/Recall","avg_loss_192.168.50.10:46518","avg_loss_192.168.50.10:46528","avg_loss_192.168.50.10:46538","avg_loss_192.168.50.10:46548","avg_loss_192.168.50.10:46558","avg_loss_192.168.50.10:46568","avg_loss_192.168.50.10:46578","avg_loss_192.168.50.10:46588","avg_loss_192.168.50.10:46598","avg_loss_192.168.50.10:46608","avg_loss_192.168.50.10:46618","avg_loss_192.168.50.10:46628","avg_loss_192.168.50.10:46638","avg_loss_192.168.50.10:46648","avg_loss_192.168.50.10:46658","avg_loss_192.168.50.10:46668","avg_loss_192.168.50.10:46678","avg_loss_192.168.50.10:46688","avg_loss_192.168.50.11:46519","avg_loss_192.168.50.11:46529","avg_loss_192.168.50.11:46539","avg_loss_192.168.50.11:46549","avg_loss_192.168.50.11:46559","avg_loss_192.168.50.11:46569","avg_loss_192.168.50.11:46579","avg_loss_192.168.50.11:46589","avg_loss_192.168.50.11:46599","avg_loss_192.168.50.11:46609","avg_loss_192.168.50.11:46619","avg_loss_192.168.50.11:46629","avg_loss_192.168.50.11:46639","avg_loss_192.168.50.11:46649","avg_loss_192.168.50.11:46659","avg_loss_192.168.50.11:46669","avg_loss_192.168.50.11:46679","avg_loss_192.168.50.11:46689","avg_loss_192.168.50.2:46510","avg_loss_192.168.50.2:46520","avg_loss_192.168.50.2:46530","avg_loss_192.168.50.2:46540","avg_loss_192.168.50.2:46550","avg_loss_192.168.50.2:46560","avg_loss_192.168.50.2:46570","avg_loss_192.168.50.2:46580","avg_loss_192.168.50.2:46590","avg_loss_192.168.50.2:46600","avg_loss_192.168.50.2:46610","avg_loss_192.168.50.2:46620","avg_loss_192.168.50.2:46630","avg_loss_192.168.50.2:46640","avg_loss_192.168.50.2:46650","avg_loss_192.168.50.2:46660","avg_loss_192.168.50.2:46670","avg_loss_192.168.50.2:46680","avg_loss_192.168.50.3:46511","avg_loss_192.168.50.3:46521","avg_loss_192.168.50.3:46531","avg_loss_192.168.50.3:46541","avg_loss_192.168.50.3:46551","avg_loss_192.168.50.3:46561","avg_loss_192.168.50.3:46571","avg_loss_192.168.50.3:46581","avg_loss_192.168.50.3:46591","avg_loss_192.168.50.3:46601","avg_loss_192.168.50.3:46611","avg_loss_192.168.50.3:46621","avg_loss_192.168.50.3:46631","avg_loss_192.168.50.3:46641","avg_loss_192.168.50.3:46651","avg_loss_192.168.50.3:46661","avg_loss_192.168.50.3:46671","avg_loss_192.168.50.3:46681","avg_loss_192.168.50.4:46512","avg_loss_192.168.50.4:46522","avg_loss_192.168.50.4:46532","avg_loss_192.168.50.4:46542","avg_loss_192.168.50.4:46552","avg_loss_192.168.50.4:46562","avg_loss_192.168.50.4:46572","avg_loss_192.168.50.4:46582","avg_loss_192.168.50.4:46592","avg_loss_192.168.50.4:46602","avg_loss_192.168.50.4:46612","avg_loss_192.168.50.4:46622","avg_loss_192.168.50.4:46632","avg_loss_192.168.50.4:46642","avg_loss_192.168.50.4:46652","avg_loss_192.168.50.4:46662","avg_loss_192.168.50.4:46672","avg_loss_192.168.50.4:46682","avg_loss_192.168.50.5:46513","avg_loss_192.168.50.5:46523","avg_loss_192.168.50.5:46533","avg_loss_192.168.50.5:46543","avg_loss_192.168.50.5:46553","avg_loss_192.168.50.5:46563","avg_loss_192.168.50.5:46573","avg_loss_192.168.50.5:46583","avg_loss_192.168.50.5:46593","avg_loss_192.168.50.5:46603","avg_loss_192.168.50.5:46613","avg_loss_192.168.50.5:46623","avg_loss_192.168.50.5:46633","avg_loss_192.168.50.5:46643","avg_loss_192.168.50.5:46653","avg_loss_192.168.50.5:46663","avg_loss_192.168.50.5:46673","avg_loss_192.168.50.5:46683","avg_loss_192.168.50.6:46514","avg_loss_192.168.50.6:46524","avg_loss_192.168.50.6:46534","avg_loss_192.168.50.6:46544","avg_loss_192.168.50.6:46554","avg_loss_192.168.50.6:46564","avg_loss_192.168.50.6:46574","avg_loss_192.168.50.6:46584","avg_loss_192.168.50.6:46594","avg_loss_192.168.50.6:46604","avg_loss_192.168.50.6:46614","avg_loss_192.168.50.6:46624","avg_loss_192.168.50.6:46634","avg_loss_192.168.50.6:46644","avg_loss_192.168.50.6:46654","avg_loss_192.168.50.6:46664","avg_loss_192.168.50.6:46674","avg_loss_192.168.50.6:46684","avg_loss_192.168.50.7:46515","avg_loss_192.168.50.7:46525","avg_loss_192.168.50.7:46535","avg_loss_192.168.50.7:46545","avg_loss_192.168.50.7:46555","avg_loss_192.168.50.7:46565","avg_loss_192.168.50.7:46575","avg_loss_192.168.50.7:46585","avg_loss_192.168.50.7:46595","avg_loss_192.168.50.7:46605","avg_loss_192.168.50.7:46615","avg_loss_192.168.50.7:46625","avg_loss_192.168.50.7:46635","avg_loss_192.168.50.7:46645","avg_loss_192.168.50.7:46655","avg_loss_192.168.50.7:46665","avg_loss_192.168.50.7:46675","avg_loss_192.168.50.7:46685","avg_loss_192.168.50.8:46516","avg_loss_192.168.50.8:46526","avg_loss_192.168.50.8:46536","avg_loss_192.168.50.8:46546","avg_loss_192.168.50.8:46556","avg_loss_192.168.50.8:46566","avg_loss_192.168.50.8:46576","avg_loss_192.168.50.8:46586","avg_loss_192.168.50.8:46596","avg_loss_192.168.50.8:46606","avg_loss_192.168.50.8:46616","avg_loss_192.168.50.8:46626","avg_loss_192.168.50.8:46636","avg_loss_192.168.50.8:46646","avg_loss_192.168.50.8:46656","avg_loss_192.168.50.8:46666","avg_loss_192.168.50.8:46676","avg_loss_192.168.50.8:46686","avg_loss_192.168.50.9:46517","avg_loss_192.168.50.9:46527","trainer/global_step"
"participant_0","finished","-","janousy","","2023-07-08T22:38:29.000Z","508","","","","e1a53727a9f5","","","","2023-07-08T22:46:57.000Z","2023-07-09T07:25:07.000Z","","FASHIONMNIST_1_MLP_SentinelGlobal_fully_SamplePoisoning_1_N10-S30_R80_salt_20230708_223709","eujvgtyh","Sample Poisoning","salt","10","80","30","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.3","3","Sample Poisoning","salt","10","80","30","true","FASHIONMNIST","true","MLP","192.168.50.2:47040","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.02841530054644809","0","0.8655146956443787","0.8516867160797119","0.3204171061515808","0.8660984039306641","0.8655146956443787","0.8904183506965637","0.8902752995491028","0.8913847804069519","0.8904183506965637","1.0000001192092896","1.0000001192092896","0.10132688283920288","1.0000001192092896","1.0000001192092896","0.9040847420692444","0.9036070108413696","0.903798520565033","0.9040847420692444","0.8377381563186646","0.8202153444290161","0.3767499625682831","0.8325132727622986","0.8377381563186646","0.8753724098205566","0.8750975131988525","0.8771172165870667","0.8753724098205566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_1","finished","-","janousy","","2023-07-08T22:37:28.000Z","571","","","","b50a03d7c9f7","","","","2023-07-08T22:46:59.000Z","2023-07-09T07:25:07.000Z","","FASHIONMNIST_1_MLP_SentinelGlobal_fully_SamplePoisoning_1_N10-S30_R80_salt_20230708_223709","os7o84me","Sample Poisoning","salt","10","80","30","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.3","3","Sample Poisoning","salt","10","80","30","true","FASHIONMNIST","true","MLP","192.168.50.3:47041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.024255788313120176","0","0.8560700416564941","0.8448760509490967","0.2942509949207306","0.8555376529693604","0.8560700416564941","0.8929244875907898","0.8942674994468689","0.8984840512275696","0.8929244875907898","0.7300000190734863","0.768720805644989","0.3500704765319824","0.8638889193534851","0.7300000190734863","0.9067938327789308","0.9065885543823242","0.906590223312378","0.9067938327789308","0.8416402339935303","0.8327620625495911","0.3901086747646332","0.8480379581451416","0.8416402339935303","0.87909996509552","0.8801143765449524","0.8849536180496216","0.87909996509552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_3","finished","-","janousy","","2023-07-08T22:37:28.000Z","568","","","","2409ec1278ed","","","","2023-07-08T22:46:56.000Z","2023-07-09T07:25:07.000Z","","FASHIONMNIST_1_MLP_SentinelGlobal_fully_SamplePoisoning_1_N10-S30_R80_salt_20230708_223709","okhf0sun","Sample Poisoning","salt","10","80","30","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.3","3","Sample Poisoning","salt","10","80","30","true","FASHIONMNIST","true","MLP","192.168.50.5:47043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.041804180418041806","0","0.8423041105270386","0.8162989616394043","0.4104460477828979","0.8238095641136169","0.8423041105270386","0.8590495586395264","0.8569865822792053","0.8582864999771118","0.8590495586395264","0.8416666984558105","0.8366233706474304","0.45068955421447754","0.8833333849906921","0.8416666984558105","0.9029414653778076","0.903245449066162","0.9038286209106444","0.9029414653778076","0.8435891270637512","0.8339298963546753","0.292165070772171","0.8480071425437927","0.8435891270637512","0.8907580375671387","0.8910934925079346","0.8945562839508057","0.8907580375671387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_5","finished","-","janousy","","2023-07-08T22:37:28.000Z","569","","","","c4b94e640441","","","","2023-07-08T22:46:57.000Z","2023-07-09T07:25:07.000Z","","FASHIONMNIST_1_MLP_SentinelGlobal_fully_SamplePoisoning_1_N10-S30_R80_salt_20230708_223709","fubwmh8g","Sample Poisoning","salt","10","80","30","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.3","3","Sample Poisoning","salt","10","80","30","true","FASHIONMNIST","true","MLP","192.168.50.7:47045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.034482758620689655","0","0.8438056707382202","0.8303225636482239","0.42350685596466064","0.8482834696769714","0.8438056707382202","0.8640097975730896","0.8639868497848511","0.8667991757392883","0.8640097975730896","0.8083334565162659","0.7880952954292297","0.33372634649276733","0.8250000476837158","0.8083334565162659","0.9026994109153748","0.9024850726127625","0.9032374620437622","0.9026994109153748","0.8040741086006165","0.7838696241378784","0.3844270408153534","0.8116841316223145","0.8040741086006165","0.8364199995994568","0.8360220789909363","0.8483127951622009","0.8364199995994568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_9","finished","-","janousy","","2023-07-08T22:37:28.000Z","568","","","","4cea730fd10d","","","","2023-07-08T22:46:56.000Z","2023-07-09T07:25:07.000Z","","FASHIONMNIST_1_MLP_SentinelGlobal_fully_SamplePoisoning_1_N10-S30_R80_salt_20230708_223709","8lwkx2bn","Sample Poisoning","salt","10","80","30","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.3","3","Sample Poisoning","salt","10","80","30","true","FASHIONMNIST","true","MLP","192.168.50.11:47049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.026058631921824105","0","0.8714900016784668","0.8528047800064087","0.31900110840797424","0.8646506667137146","0.8714900016784668","0.8854168653488159","0.8827099800109863","0.8826960921287537","0.8854168653488159","0.9607143402099608","0.948931097984314","0.21935485303401947","0.9500000476837158","0.9607143402099608","0.900977909564972","0.9008574485778807","0.9013325572013856","0.900977909564972","0.8556482195854187","0.8367012739181519","0.41778987646102905","0.8506615161895752","0.8556482195854187","0.8681881427764893","0.8668642044067383","0.8726710677146912","0.8681881427764893","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_8","finished","-","janousy","","2023-07-08T22:37:28.000Z","569","","","","2f40f8a58848","","","","2023-07-08T22:46:57.000Z","2023-07-09T07:25:07.000Z","","FASHIONMNIST_1_MLP_SentinelGlobal_fully_SamplePoisoning_1_N10-S30_R80_salt_20230708_223709","10lok2u2","Sample Poisoning","salt","10","80","30","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.3","3","Sample Poisoning","salt","10","80","30","true","FASHIONMNIST","true","MLP","192.168.50.10:47048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.022900763358778622","0","0.8237917423248291","0.8075764179229736","0.35024648904800415","0.8225871324539185","0.8237917423248291","0.8683187365531921","0.8690418004989624","0.873113751411438","0.8683187365531921","0.8000000715255737","0.7888889312744141","0.15237697958946228","0.7800000905990601","0.8000000715255737","0.904147744178772","0.9038057327270508","0.9040331244468688","0.904147744178772","0.8478240370750427","0.8354871273040771","0.4533784091472626","0.8584458827972412","0.8478240370750427","0.8608301877975464","0.8579258322715759","0.8638668060302734","0.8608301877975464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_7","finished","-","janousy","","2023-07-08T22:37:28.000Z","571","","","","c1f171ef1e8a","","","","2023-07-08T22:46:59.000Z","2023-07-09T07:25:07.000Z","","FASHIONMNIST_1_MLP_SentinelGlobal_fully_SamplePoisoning_1_N10-S30_R80_salt_20230708_223709","0o5sccol","Sample Poisoning","salt","10","80","30","true","Sample Poisoning","true","salt","10","0.8","0.3","7","3","true","SentinelGlobal","0.3","3","Sample Poisoning","salt","10","80","30","true","FASHIONMNIST","true","MLP","192.168.50.9:47047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.018038331454340473","0","0.8686904907226562","0.8553528785705566","0.3074914515018463","0.8714515566825867","0.8686904907226562","0.8917708396911621","0.8907952308654785","0.8926792144775391","0.8917708396911621","0.7833333611488342","0.785108208656311","0.5350914001464844","0.8216667175292969","0.7833333611488342","0.907154142856598","0.9065444469451904","0.9068310856819152","0.907154142856598","0.8681747913360596","0.8545565009117126","0.33742284774780273","0.868789792060852","0.8681747913360596","0.8887240290641785","0.881462574005127","0.8863665461540222","0.8887240290641785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_4","finished","-","janousy","","2023-07-08T22:37:27.000Z","572","","","","0bfb35df41ba","","","","2023-07-08T22:46:59.000Z","2023-07-09T07:25:07.000Z","","FASHIONMNIST_1_MLP_SentinelGlobal_fully_SamplePoisoning_1_N10-S30_R80_salt_20230708_223709","qy7hk1rg","Sample Poisoning","salt","10","80","30","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.3","3","Sample Poisoning","salt","10","80","30","true","FASHIONMNIST","true","MLP","192.168.50.6:47044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.03","0","0.8450114130973816","0.8303526639938354","0.3408367931842804","0.8447798490524292","0.8450114130973816","0.8748540878295898","0.8738530874252319","0.874869704246521","0.8748540878295898","0.9500001072883606","0.9266667366027832","0.13664743304252625","0.9333333969116212","0.9500001072883606","0.8967141509056091","0.8965208530426025","0.8968005180358887","0.8967141509056091","0.8595966696739197","0.8447329998016357","0.30425405502319336","0.8605952262878418","0.8595966696739197","0.8960959911346436","0.8951329588890076","0.8970802426338196","0.8960959911346436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_6","finished","-","janousy","","2023-07-08T22:37:27.000Z","572","","","","44c1526294b6","","","","2023-07-08T22:46:59.000Z","2023-07-09T07:25:07.000Z","","FASHIONMNIST_1_MLP_SentinelGlobal_fully_SamplePoisoning_1_N10-S30_R80_salt_20230708_223709","fs3p8ym3","Sample Poisoning","salt","10","80","30","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.3","3","Sample Poisoning","salt","10","80","30","true","FASHIONMNIST","true","MLP","192.168.50.8:47046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.027624309392265192","0","0.8340530395507812","0.8160016536712646","0.35568591952323914","0.8292781710624695","0.8340530395507812","0.8765977621078491","0.8755453824996948","0.8762771487236023","0.8765977621078491","0.8666667342185974","0.876666784286499","0.2173829823732376","0.9041667580604552","0.8666667342185974","0.9018767476081848","0.9015396237373352","0.9020248651504515","0.9018767476081848","0.8453373908996582","0.8313081860542297","0.3338754177093506","0.8530027866363525","0.8453373908996582","0.8856062889099121","0.8822095394134521","0.8868511319160461","0.8856062889099121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"participant_2","finished","-","janousy","","2023-07-08T22:37:27.000Z","572","","","","7d345c0d400e","","","","2023-07-08T22:46:59.000Z","2023-07-09T07:25:07.000Z","","FASHIONMNIST_1_MLP_SentinelGlobal_fully_SamplePoisoning_1_N10-S30_R80_salt_20230708_223709","f55m148l","Sample Poisoning","salt","10","80","30","true","No Attack","true","salt","10","0","0","7","3","true","SentinelGlobal","0.3","3","Sample Poisoning","salt","10","80","30","true","FASHIONMNIST","true","MLP","192.168.50.4:47042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","0.03440621531631521","0","0.8490669131278992","0.8355199694633484","0.3750527799129486","0.8460740447044373","0.8490669131278992","0.8767204880714417","0.877198338508606","0.8787201046943665","0.8767204880714417","0.90500009059906","0.9139971733093262","0.40559622645378113","0.9466667175292968","0.90500009059906","0.9001076221466064","0.8996233940124512","0.8995720148086548","0.9001076221466064","0.8161904811859131","0.7930132746696472","0.42942965030670166","0.8082208633422852","0.8161904811859131","0.8487527966499329","0.847536027431488","0.8505277633666992","0.8487527966499329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
